name,player_id,pitch_type,pitch_result,atbat_result,start_speed,z0,x0,pfx_x,pfx_z,px,pz,break_angle,break_length,spin_rate,spin_dir,zone,balls,strikes,outs,play,game_date,inning,inning_topbot,tfs,tfs_zulu,catcher,umpire,umpire_name,stolen_base_attempt,stolen_base_success,batted_ball_type,,angle,batted_ball_velocity,direction,hc_x,hc_y,pitch_id,distance_feet
"Clayton Kershaw               ",477132,FF,Foul,Strikeout,"95.9      ",5.970,1.207,"1.877               ","10.397              ",0.619,"2.770               ","-13.5     ","2.8       ","2168.434  ","169.805   ","6 ",2,2,2,"Matt Kemp strikes out swinging.  ",2015-06-12,3,bot,031554,2015-06-13T03:15:54Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,219,
"Clayton Kershaw               ",477132,FF,Foul,Strikeout,"94.0      ",6.188,1.214,"2.516               ","10.538              ",-0.160,"4.338               ","-17.3     ","2.7       ","2207.625  ","166.623   ",11,1,1,2,"Odrisamer Despaigne strikes out swinging.  ",2015-06-12,2,bot,025008,2015-06-13T02:50:08Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,132,
"Clayton Kershaw               ",477132,FF,"In play, no out",Double,"94.4      ",5.959,1.503,"4.275               ","10.974              ",-0.439,"1.951               ","-26.6     ","3.1       ","2376.891  ","158.784   ","7 ",1,1,2,"Yangervis Solarte doubles (13) on a line drive to left fielder Andre Ethier.  ",2015-06-12,6,bot,040751,2015-06-13T04:07:51Z,454560,427139,"Doug Eddings",0,0,LD,,0.0,103.0,,40.1000,93.5900,387,298.0
"Clayton Kershaw               ",477132,FF,"Swinging Strike",Strikeout,"93.7      ",6.147,1.218,"1.793               ","9.426               ",0.065,"2.551               ","-9.2      ","3.4       ","1930.851  ","169.277   ","5 ",1,2,0,"Wil Myers strikes out swinging.  ",2015-06-12,3,bot,030856,2015-06-13T03:08:56Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,194,
"Clayton Kershaw               ",477132,SL,"In play, out(s)",Groundout,"87.6      ",6.365,1.405,"0.186               ","2.330               ",-0.990,"3.188               ","1.8       ","7.0       ","448.076   ","175.529   ",11,1,0,0,"Wil Myers grounds out, third baseman Justin Turner to first baseman Adrian Gonzalez.  ",2015-06-12,1,bot,022338,2015-06-13T02:23:38Z,454560,427139,"Doug Eddings",0,0,GB,,0.0,67.0,,103.0500,168.3600,40,0.0
"Clayton Kershaw               ",477132,CU,"Swinging Strike",Strikeout,"73.8      ",6.478,0.879,"0.285               ","-11.970             ",-0.602,"1.594               ",".2        ","16.0      ","1865.584  ","1.373     ",13,1,2,2,"Odrisamer Despaigne strikes out swinging.  ",2015-06-12,2,bot,025036,2015-06-13T02:50:36Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,133,
"Clayton Kershaw               ",477132,FF,"Called Strike",Strikeout,"94.6      ",6.142,1.146,"1.826               ","9.408               ",0.826,"2.631               ","-12.5     ","3.1       ","1983.885  ","169.059   ",12,0,2,2,"Clint Barmes called out on strikes.  ",2015-06-12,4,bot,033829,2015-06-13T03:38:29Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,290,
"Clayton Kershaw               ",477132,FF,"Called Strike",Strikeout,"94.8      ",5.915,1.459,"1.546               ","10.895              ",0.375,"1.790               ","-9.7      ","2.8       ","2244.334  ","171.954   ","9 ",0,2,1,"Matt Kemp called out on strikes.  ",2015-06-12,6,bot,040638,2015-06-13T04:06:38Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,381,
"Clayton Kershaw               ",477132,CU,"Swinging Strike",Strikeout,"74.0      ",6.537,0.828,"2.136               ","-12.286             ",0.567,"1.761               ","-2.8      ","16.1      ","1943.255  ","9.912     ","9 ",2,2,2,"Matt Kemp strikes out swinging.  ",2015-06-12,3,bot,031646,2015-06-13T03:16:46Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,220,
"Clayton Kershaw               ",477132,FF,"In play, out(s)","Pop Out","94.8      ",6.085,1.200,"3.075               ","9.379               ",0.208,"3.820               ","-18.5     ","3.3       ","1995.068  ","161.916   ",12,2,2,2,"Yangervis Solarte pops out to second baseman Howie Kendrick.  ",2015-06-12,1,bot,023342,2015-06-13T02:33:42Z,454560,427139,"Doug Eddings",0,0,PU,,0.0,74.0,,158.8900,136.8300,74,0.0
"Clayton Kershaw               ",477132,CU,Foul,"Pop Out","72.7      ",6.539,0.848,"1.727               ","-11.636             ",0.426,"2.349               ","-2.2      ","16.0      ","1817.104  ","8.490     ","6 ",1,2,1,"Melvin Upton Jr.   pops out to second baseman Howie Kendrick in foul territory.  ",2015-06-12,4,bot,033557,2015-06-13T03:35:57Z,454560,427139,"Doug Eddings",0,0,,,,,,181.7300,161.2400,282,
"Clayton Kershaw               ",477132,FF,Ball,"Pop Out","94.4      ",5.973,1.517,"4.319               ","12.603              ",0.726,"2.414               ","-37.3     ","2.6       ","2696.611  ","161.141   ",14,1,1,2,"Derek Norris pops out to second baseman Howie Kendrick.  ",2015-06-12,5,bot,035321,2015-06-13T03:53:21Z,454560,427139,"Doug Eddings",0,0,,,0.0,60.0,,157.8700,139.8800,341,0.0
"Clayton Kershaw               ",477132,FF,Ball,Groundout,"94.1      ",5.910,1.330,"2.846               ","10.856              ",0.221,"0.881               ","-17.5     ","3.2       ","2253.386  ","165.362   ",14,0,0,1,"Derek Norris grounds out, second baseman Howie Kendrick to first baseman Adrian Gonzalez.  ",2015-06-12,3,bot,030946,2015-06-13T03:09:46Z,454560,427139,"Doug Eddings",0,0,,,0.0,73.0,,131.4800,154.1200,198,0.0
"Clayton Kershaw               ",477132,FF,Foul,Groundout,"94.3      ",5.933,1.446,"4.320               ","9.092               ",-1.128,"2.909               ","-22.6     ","3.6       ","2052.118  ","154.682   ",11,1,1,1,"Cory Spangenberg grounds out softly, first baseman Justin Turner to pitcher Clayton Kershaw.  ",2015-06-12,7,bot,043333,2015-06-13T04:33:33Z,454560,427139,"Doug Eddings",0,0,,,0.0,84.0,,149.7500,168.3600,474,0.0
"Clayton Kershaw               ",477132,FF,Foul,"Home Run","93.8      ",6.083,1.539,"1.247               ","11.064              ",0.649,"2.663               ","-7.8      ","2.7       ","2245.855  ","173.591   ","6 ",0,0,1,"Clint Barmes homers (2) on a fly ball to left center field.  ",2015-06-12,7,bot,043107,2015-06-13T04:31:07Z,454560,427139,"Doug Eddings",0,0,,,,,,40.1000,63.0700,463,
"Clayton Kershaw               ",477132,SL,"Swinging Strike (Blocked)",Groundout,"88.5      ",6.128,1.178,"0.543               ","1.788               ",-0.609,"0.807               ","-.2       ","7.2       ","365.207   ","163.501   ",13,0,1,2,"Will Middlebrooks grounds out, third baseman Justin Turner to first baseman Adrian Gonzalez.  ",2015-06-12,6,bot,040901,2015-06-13T04:09:01Z,454560,427139,"Doug Eddings",0,0,,,0.0,94.0,,104.5700,165.3100,392,0.0
"Clayton Kershaw               ",477132,FF,Ball,Strikeout,"93.7      ",5.810,1.419,"3.956               ","10.231              ",0.208,"0.294               ","-23.4     ","3.5       ","2221.770  ","158.936   ",14,0,2,0,"Melvin Upton Jr.   strikes out swinging.  ",2015-06-12,7,bot,042829,2015-06-13T04:28:29Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,454,
"Clayton Kershaw               ",477132,CU,Ball,Strikeout,"74.0      ",6.437,0.854,"3.005               ","-10.406             ",-0.518,"0.697               ","-3.8      ","15.4      ","1696.596  ","16.200    ",13,1,2,0,"Justin Upton strikes out swinging.  ",2015-06-12,6,bot,040437,2015-06-13T04:04:37Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,373,
"Clayton Kershaw               ",477132,CU,"Called Strike",Strikeout,"73.4      ",6.528,0.879,"1.876               ","-10.824             ",-0.548,"1.757               ","-2.1      ","15.5      ","1715.622  ","9.891     ","7 ",0,1,0,"Justin Upton strikes out swinging.  ",2015-06-12,6,bot,040401,2015-06-13T04:04:01Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,371,
"Clayton Kershaw               ",477132,FF,"Called Strike",Strikeout,"93.9      ",5.968,1.313,"3.714               ","9.242               ",-0.380,"1.712               ","-19.5     ","3.7       ","2013.586  ","158.192   ","7 ",0,0,0,"Justin Upton strikes out swinging.  ",2015-06-12,6,bot,040344,2015-06-13T04:03:44Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,370,
"Clayton Kershaw               ",477132,FF,Ball,Strikeout,"93.9      ",6.167,1.474,"2.454               ","10.350              ",0.493,"4.432               ","-16.8     ","2.9       ","2150.399  ","166.713   ",12,1,2,1,"Wil Myers strikes out swinging.  ",2015-06-12,5,bot,035144,2015-06-13T03:51:44Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,334,
"Clayton Kershaw               ",477132,FF,Foul,Strikeout,"94.4      ",6.004,1.263,"2.326               ","11.353              ",0.236,"3.168               ","-17.4     ","2.6       ","2348.598  ","168.461   ","2 ",1,2,1,"Wil Myers strikes out swinging.  ",2015-06-12,5,bot,035117,2015-06-13T03:51:17Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,333,
"Clayton Kershaw               ",477132,FF,"Swinging Strike",Strikeout,"94.6      ",6.119,1.424,"2.978               ","11.399              ",-0.275,"3.892               ","-22.1     ","2.5       ","2396.740  ","165.409   ",11,1,1,1,"Wil Myers strikes out swinging.  ",2015-06-12,5,bot,035058,2015-06-13T03:50:58Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,332,
"Clayton Kershaw               ",477132,CU,Ball,Strikeout,"73.3      ",6.553,0.960,"0.919               ","-12.510             ",-0.637,"1.435               ","-.6       ","16.4      ","1939.566  ","4.220     ",13,0,1,1,"Wil Myers strikes out swinging.  ",2015-06-12,5,bot,035041,2015-06-13T03:50:41Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,331,
"Clayton Kershaw               ",477132,FF,"Called Strike",Strikeout,"93.5      ",6.109,1.331,"1.543               ","11.549              ",0.003,"2.987               ","-9.7      ","2.6       ","2344.833  ","172.418   ","2 ",0,0,1,"Wil Myers strikes out swinging.  ",2015-06-12,5,bot,035025,2015-06-13T03:50:25Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,330,
"Clayton Kershaw               ",477132,FA,Ball,Walk,"92.3      ",6.062,1.667,"6.199               ","11.714              ",0.556,"3.391               ","-41.1     ","3.4       ","2622.829  ","152.195   ",12,2,0,0,"Yangervis Solarte walks.  ",2015-06-12,4,bot,033022,2015-06-13T03:30:22Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,264,
"Clayton Kershaw               ",477132,FF,Ball,Walk,"93.4      ",6.097,1.505,"3.522               ","10.915              ",0.565,"3.006               ","-24.1     ","3.1       ","2300.120  ","162.178   ","3 ",1,0,0,"Yangervis Solarte walks.  ",2015-06-12,4,bot,033007,2015-06-13T03:30:07Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,263,
"Clayton Kershaw               ",477132,FF,Ball,Strikeout,"95.1      ",6.083,1.209,"4.470               ","12.217              ",1.324,"2.470               ","-41.1     ","2.7       ","2681.892  ","159.960   ",14,0,2,2,"Matt Kemp strikes out swinging.  ",2015-06-12,3,bot,031417,2015-06-13T03:14:17Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,216,
"Clayton Kershaw               ",477132,CU,"Called Strike",Strikeout,"73.4      ",6.531,0.994,"-1.398              ","-11.654             ",0.336,"2.556               ","2.2       ","15.7      ","1835.482  ","353.122   ","6 ",0,1,2,"Matt Kemp strikes out swinging.  ",2015-06-12,3,bot,031353,2015-06-13T03:13:53Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,215,
"Clayton Kershaw               ",477132,SL,"Swinging Strike",Strikeout,"87.2      ",6.244,1.299,"-1.127              ","2.741               ",-0.343,"2.255               ","5.0       ","6.9       ","571.742   ","202.026   ","7 ",0,0,2,"Matt Kemp strikes out swinging.  ",2015-06-12,3,bot,031321,2015-06-13T03:13:21Z,454560,427139,"Doug Eddings",1,1,,,,,,0.0000,0.0000,211,
"Clayton Kershaw               ",477132,FF,Ball,Walk,"95.0      ",6.168,1.309,"2.009               ","10.120              ",-0.296,"4.290               ","-12.4     ","2.7       ","2120.517  ","168.815   ",11,3,1,2,"Justin Upton walks.  ",2015-06-12,3,bot,031223,2015-06-13T03:12:23Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,207,
"Clayton Kershaw               ",477132,SL,Ball,Walk,"87.8      ",5.983,1.313,"-0.490              ","3.284               ",-0.734,"0.197               ","3.3       ","6.8       ","642.071   ","188.375   ",13,2,1,2,"Justin Upton walks.  ",2015-06-12,3,bot,031158,2015-06-13T03:11:58Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,206,
"Clayton Kershaw               ",477132,CU,Ball,Walk,"73.7      ",6.664,1.061,"3.405               ","-12.252             ",0.527,"4.018               ","-4.6      ","15.8      ","2003.822  ","15.603    ",12,1,1,2,"Justin Upton walks.  ",2015-06-12,3,bot,031143,2015-06-13T03:11:43Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,205,
"Clayton Kershaw               ",477132,SL,Ball,Walk,"87.7      ",6.324,1.502,"-0.972              ","2.467               ",0.418,"4.040               ","4.3       ","6.8       ","511.443   ","201.155   ",12,0,0,2,"Justin Upton walks.  ",2015-06-12,3,bot,031049,2015-06-13T03:10:49Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,203,
"Clayton Kershaw               ",477132,SL,Foul,Strikeout,"85.9      ",6.316,1.297,"-0.207              ","-0.161              ",-1.066,"1.787               ","2.4       ","8.4       ","43.606    ","298.938   ",13,1,2,0,"Wil Myers strikes out swinging.  ",2015-06-12,3,bot,030828,2015-06-13T03:08:28Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,193,
"Clayton Kershaw               ",477132,FF,Ball,Strikeout,"94.7      ",6.109,1.500,"2.809               ","11.636              ",1.150,"3.326               ","-24.3     ","2.5       ","2426.500  ","166.473   ",12,0,2,0,"Wil Myers strikes out swinging.  ",2015-06-12,3,bot,030813,2015-06-13T03:08:13Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,192,
"Clayton Kershaw               ",477132,FF,Ball,Groundout,"93.5      ",5.969,1.334,"2.687               ","11.452              ",-1.310,"1.191               ","-14.6     ","2.9       ","2364.930  ","166.840   ",13,0,0,0,"Wil Myers grounds out, third baseman Justin Turner to first baseman Adrian Gonzalez.  ",2015-06-12,1,bot,022321,2015-06-13T02:23:21Z,454560,427139,"Doug Eddings",0,0,,,0.0,67.0,,103.0500,168.3600,39,0.0
"Clayton Kershaw               ",477132,FF,Ball,Groundout,"92.5      ",5.985,1.559,"4.028               ","10.927              ",1.108,"2.346               ","-27.5     ","3.3       ","2328.945  ","159.834   ",14,0,0,0,"Will Middlebrooks grounds out, shortstop Jimmy Rollins to first baseman Adrian Gonzalez.  ",2015-06-12,2,bot,024436,2015-06-13T02:44:36Z,454560,427139,"Doug Eddings",0,0,,,0.0,76.0,,110.6600,156.6600,108,0.0
"Clayton Kershaw               ",477132,SL,Ball,Groundout,"87.6      ",6.484,1.530,"0.266               ","2.066               ",0.413,"3.980               ",".2        ","7.0       ","402.987   ","172.801   ",12,1,1,0,"Will Middlebrooks grounds out, shortstop Jimmy Rollins to first baseman Adrian Gonzalez.  ",2015-06-12,2,bot,024512,2015-06-13T02:45:12Z,454560,427139,"Doug Eddings",0,0,,,0.0,76.0,,110.6600,156.6600,110,0.0
"Clayton Kershaw               ",477132,FF,"Ball In Dirt",Strikeout,"94.6      ",5.917,1.086,"-0.428              ","11.146              ",-1.082,"0.758               ","8.6       ","2.7       ","2298.000  ","182.191   ",13,0,1,2,"Odrisamer Despaigne strikes out swinging.  ",2015-06-12,2,bot,024923,2015-06-13T02:49:23Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,130,
"Clayton Kershaw               ",477132,FF,Ball,Strikeout,"93.6      ",6.206,1.455,"5.568               ","10.289              ",0.532,"4.883               ","-35.7     ","3.5       ","2333.019  ","151.672   ",12,0,0,1,"Melvin Upton Jr.   strikes out swinging.  ",2015-06-12,2,bot,024602,2015-06-13T02:46:02Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,115,
"Clayton Kershaw               ",477132,FF,Ball,Strikeout,"93.9      ",6.206,1.278,"3.287               ","12.262              ",-1.424,"3.047               ","-23.3     ","2.4       ","2565.893  ","165.038   ",11,0,1,1,"Derek Norris strikes out swinging.  ",2015-06-12,1,bot,022431,2015-06-13T02:24:31Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,45,
"Clayton Kershaw               ",477132,FF,"Called Strike",Strikeout,"94.1      ",6.098,1.264,"2.132               ","11.650              ",-0.661,"2.443               ","-13.7     ","2.5       ","2402.962  ","169.666   ","4 ",0,0,1,"Derek Norris strikes out swinging.  ",2015-06-12,1,bot,022417,2015-06-13T02:24:17Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,44,
"Clayton Kershaw               ",477132,FF,"Swinging Strike",Strikeout,"94.1      ",6.192,1.190,"4.579               ","10.026              ",-0.429,"3.390               ","-28.4     ","3.3       ","2242.346  ","155.537   ","1 ",3,2,1,"Derek Norris strikes out swinging.  ",2015-06-12,1,bot,022647,2015-06-13T02:26:47Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,50,
"Clayton Kershaw               ",477132,FF,Foul,Strikeout,"94.8      ",6.129,1.351,"3.407               ","12.869              ",0.361,"3.140               ","-34.5     ","2.1       ","2726.829  ","165.212   ","3 ",3,2,1,"Derek Norris strikes out swinging.  ",2015-06-12,1,bot,022618,2015-06-13T02:26:18Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,49,
"Clayton Kershaw               ",477132,CU,Ball,Strikeout,"73.4      ",6.623,0.985,"-0.728              ","-12.222             ",-1.192,"2.574               ","1.9       ","16.1      ","1901.297  ","356.579   ",11,2,2,1,"Derek Norris strikes out swinging.  ",2015-06-12,1,bot,022540,2015-06-13T02:25:40Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,48,
"Clayton Kershaw               ",477132,SL,"Swinging Strike",Walk,"87.6      ",6.210,1.171,"-1.773              ","4.417               ",-0.131,"1.887               ","7.6       ","6.3       ","908.905   ","201.668   ","8 ",1,0,2,"Matt Kemp walks.   Justin Upton to 2nd.  ",2015-06-12,1,bot,022934,2015-06-13T02:29:34Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,61,
"Clayton Kershaw               ",477132,FF,Ball,Walk,"94.3      ",6.120,1.447,"4.523               ","12.478              ",0.858,"3.043               ","-39.9     ","2.6       ","2696.000  ","160.134   ",12,0,0,2,"Matt Kemp walks.   Justin Upton to 2nd.  ",2015-06-12,1,bot,022911,2015-06-13T02:29:11Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,60,
"Clayton Kershaw               ",477132,FF,Ball,Walk,"94.3      ",6.146,1.402,"1.009               ","10.116              ",0.742,"3.903               ","-6.1      ","2.9       ","2058.371  ","174.327   ",12,3,1,2,"Matt Kemp walks.   Justin Upton to 2nd.  ",2015-06-12,1,bot,023115,2015-06-13T02:31:15Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,65,
"Clayton Kershaw               ",477132,FF,Ball,Walk,"94.1      ",6.178,1.361,"1.526               ","9.678               ",1.183,"4.009               ","-10.4     ","3.1       ","1972.489  ","171.075   ",12,2,1,2,"Matt Kemp walks.   Justin Upton to 2nd.  ",2015-06-12,1,bot,023050,2015-06-13T02:30:50Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,64,
"Clayton Kershaw               ",477132,CU,"Swinging Strike (Blocked)",Strikeout,"72.9      ",6.464,0.796,"2.033               ","-11.579             ",-0.102,"0.952               ","-2.5      ","16.1      ","1811.862  ","10.011    ",13,0,1,2,"Clint Barmes called out on strikes.  ",2015-06-12,4,bot,033759,2015-06-13T03:37:59Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,289,
"Clayton Kershaw               ",477132,SL,"Swinging Strike",Strikeout,"85.9      ",6.231,1.199,"-0.987              ","-1.051              ",-0.003,"1.979               ","3.4       ","8.7       ","261.764   ","315.518   ","8 ",0,0,2,"Clint Barmes called out on strikes.  ",2015-06-12,4,bot,033722,2015-06-13T03:37:22Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,287,
"Clayton Kershaw               ",477132,CU,Ball,Strikeout,"71.1      ",6.746,0.788,"-0.060              ","-14.321             ",-0.221,"5.522               ",".5        ","17.2      ","2173.293  ","359.762   ",11,1,2,0,"Will Middlebrooks strikes out on a foul tip.  ",2015-06-12,4,bot,033252,2015-06-13T03:32:52Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,272,
"Clayton Kershaw               ",477132,SL,Foul,Strikeout,"87.8      ",6.104,1.322,"-0.221              ","-0.706              ",-0.845,"1.270               ","2.5       ","8.6       ","129.344   ","341.472   ",13,1,2,0,"Melvin Upton Jr.   strikes out swinging.  ",2015-06-12,7,bot,042927,2015-06-13T04:29:27Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,456,
"Clayton Kershaw               ",477132,CU,"Called Strike",Strikeout,"70.9      ",6.745,1.011,"2.357               ","-9.841              ",-0.631,"2.942               ","-2.6      ","16.0      ","1510.281  ","13.557    ","4 ",0,1,0,"Wil Myers strikes out swinging.  ",2015-06-12,3,bot,030754,2015-06-13T03:07:54Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,191,
"Clayton Kershaw               ",477132,SL,"Swinging Strike",Strikeout,"86.1      ",6.353,1.442,"-0.281              ","1.750               ",-0.723,"2.234               ","2.7       ","7.6       ","336.381   ","188.890   ",13,0,0,0,"Wil Myers strikes out swinging.  ",2015-06-12,3,bot,030734,2015-06-13T03:07:34Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,190,
"Clayton Kershaw               ",477132,CU,Foul,Strikeout,"74.3      ",6.557,0.961,"3.374               ","-12.371             ",0.234,"1.273               ","-4.3      ","16.2      ","1995.495  ","15.332    ",14,0,2,1,"Matt Kemp called out on strikes.  ",2015-06-12,6,bot,040614,2015-06-13T04:06:14Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,380,
"Clayton Kershaw               ",477132,CU,Foul,Strikeout,"73.2      ",6.569,1.075,"0.127               ","-12.324             ",-0.004,"2.869               ",".3        ","16.2      ","1896.390  ",".591      ","5 ",1,2,0,"Melvin Upton Jr.   strikes out swinging.  ",2015-06-12,7,bot,042851,2015-06-13T04:28:51Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,455,
"Clayton Kershaw               ",477132,SL,Ball,Strikeout,"89.6      ",6.106,1.034,"0.126               ","6.053               ",-1.715,"1.244               ","3.4       ","5.7       ","1152.979  ","178.818   ",13,1,2,2,"Matt Kemp strikes out swinging.  ",2015-06-12,3,bot,031525,2015-06-13T03:15:25Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,218,
"Clayton Kershaw               ",477132,FF,Ball,"Pop Out","94.7      ",6.024,1.028,"3.654               ","10.779              ",-1.246,"2.016               ","-22.6     ","3.0       ","2322.957  ","161.337   ",13,0,1,1,"Melvin Upton Jr.   pops out to second baseman Howie Kendrick in foul territory.  ",2015-06-12,4,bot,033507,2015-06-13T03:35:07Z,454560,427139,"Doug Eddings",0,0,,,,,,181.7300,161.2400,280,
"Clayton Kershaw               ",477132,SL,"Ball In Dirt",Walk,"90.4      ",6.061,1.129,"0.492               ","6.374               ",-0.536,"0.734               ","-.0       ","5.2       ","1250.961  ","175.618   ",13,1,1,2,"Matt Kemp walks.   Justin Upton to 2nd.  ",2015-06-12,1,bot,022959,2015-06-13T02:29:59Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,62,
"Clayton Kershaw               ",477132,SL,"Swinging Strike",Strikeout,"85.9      ",6.157,1.489,"-0.897              ","4.532               ",0.277,"0.703               ","4.1       ","6.6       ","869.772   ","191.086   ",14,0,0,0,"Melvin Upton Jr.   strikes out swinging.  ",2015-06-12,7,bot,042805,2015-06-13T04:28:05Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,452,
"Clayton Kershaw               ",477132,FF,Foul,Strikeout,"93.5      ",5.958,1.458,"2.886               ","9.890               ",-0.749,"2.089               ","-15.2     ","3.3       ","2084.890  ","163.794   ",13,1,0,1,"Melvin Upton Jr.   strikes out swinging.  ",2015-06-12,2,bot,024631,2015-06-13T02:46:31Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,116,
"Clayton Kershaw               ",477132,FF,Ball,Strikeout,"93.1      ",6.155,1.300,"0.276               ","10.661              ",-0.726,"3.837               ","3.2       ","2.8       ","2135.097  ","178.523   ",11,1,2,0,"Melvin Upton Jr.   strikes out swinging.  ",2015-06-12,7,bot,042950,2015-06-13T04:29:50Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,457,
"Clayton Kershaw               ",477132,FF,Ball,Walk,"92.2      ",6.126,1.502,"3.945               ","11.110              ",0.777,"4.030               ","-27.8     ","3.1       ","2338.170  ","160.515   ",12,3,0,0,"Yangervis Solarte walks.  ",2015-06-12,4,bot,033041,2015-06-13T03:30:41Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,265,
"Clayton Kershaw               ",477132,CU,Foul,Strikeout,"72.5      ",6.536,0.944,"-0.531              ","-12.499             ",-0.741,"2.320               ","1.4       ","16.5      ","1908.564  ","357.554   ",13,2,2,0,"Melvin Upton Jr.   strikes out swinging.  ",2015-06-12,7,bot,043005,2015-06-13T04:30:05Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,458,
"Clayton Kershaw               ",477132,FF,"Called Strike",Strikeout,"94.2      ",6.023,1.354,"1.404               ","13.345              ",0.306,"2.197               ","-13.7     ","1.8       ","2737.452  ","174.015   ","9 ",0,0,2,"Odrisamer Despaigne strikes out swinging.  ",2015-06-12,2,bot,024905,2015-06-13T02:49:05Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,129,
"Clayton Kershaw               ",477132,SL,Foul,Walk,"88.7      ",6.243,1.446,"1.076               ","3.620               ",-0.123,"2.759               ","-2.1      ","6.3       ","729.424   ","163.633   ","5 ",1,0,2,"Justin Upton walks.  ",2015-06-12,3,bot,031104,2015-06-13T03:11:04Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,204,
"Clayton Kershaw               ",477132,CU,Ball,Strikeout,"73.6      ",6.485,0.767,"2.124               ","-9.967              ",-1.064,"1.893               ","-2.4      ","15.1      ","1598.118  ","12.100    ",13,0,2,0,"Justin Upton strikes out swinging.  ",2015-06-12,6,bot,040419,2015-06-13T04:04:19Z,454560,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,372,
"Clayton Kershaw               ",477132,FF,"In play, no out",Single,"94.4      ",5.971,1.440,"5.183               ","9.586               ",0.575,"2.432               ","-31.0     ","3.7       ","2218.267  ","151.700   ","6 ",1,0,2,"Justin Upton singles on a sharp line drive to first baseman Adrian Gonzalez, deflected by pitcher Clayton Kershaw.  ",2015-06-12,1,bot,022752,2015-06-13T02:27:52Z,454560,427139,"Doug Eddings",0,0,LD,,0.0,107.0,,139.6000,172.4300,55,0.0
